LithologyCode,LithNumber,OldIDNumber,LAT,NS,LONG,EW,Latitude,Longitude,Continent,Country,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
S,1611,,59.8,,-80.4,,598,-804,HUDSON BAY,,,,,,,,,,,
S,1612,,59.8,,-84.1,,598,-841,HUDSON BAY,,,,,,,,,,,
S,1615,,59.8,,-141.3,,598,-1413,USA/AK,,,,,,,,,,,
S,1618,,59.8,,-147.9,,598,-1479,USA/AK,,,,,,,,,,,
S,1619,,59.8,,-163.1,,598,-1631,USA AK,,,,,,,,,,,
S,1620,,59.9,,-94.6,,599,-946,HUDSON BAY,,,,,,,,,,,
S,1621,,59.9,,-143.6,,599,-1436,USA/AK,,,,,,,,,,,
S,1622,,59.9,,-164.3,,599,-1643,USA AK,,,,,,,,,,,
S,1637,,60,,-142.1,,600,-1421,USA/AK,,,,,,,,,,,
S,1639,,60,,-147.5,,600,-1475,USA/AK,,,,,,,,,,,
S,1642,,60.1,,-93.9,,601,-939,HUDSON BAY,,,,,,,,,,,
S,1643,,60.1,,-142,,601,-1420,USA/AK,,,,,,,,,,,
S,1644,,60.1,,-142.5,,601,-1425,USA/AK,,,,,,,,,,,
S,1645,,60.1,,-143,,601,-1430,USA/AK,,,,,,,,,,,
S,1646,,60.1,,-143.5,,601,-1435,USA/AK,,,,,,,,,,,
S,1653,,60.3,,-81.6,,603,-816,HUDSON BAY,,,,,,,,,,,
S,1655,,60.3,,-146.8,,603,-1468,USA/AK,,,,,,,,,,,
S,1656,,60.3,,-147.1,,603,-1471,USA/AK,,,,,,,,,,,
S,1665,,60.5,,-84.1,,605,-841,HUDSON BAY,,,,,,,,,,,
S,1674,,60.6,,-165.5,,606,-1655,USA AK,,,,,,,,,,,
S,1675,,60.6,,-169,,606,-1690,USA AK,,,,,,,,,,,
S,1678,,60.7,,-81,,607,-810,HUDSON BAY,,,,,,,,,,,
S,1683,,60.7,,-162.1,,607,-1621,USA AK,,,,,,,,,,,
S,1684,,60.7,,-166.6,,607,-1666,USA AK,,,,,,,,,,,
S,1692,,60.9,,-93.6,,609,-936,HUDSON BAY,,,,,,,,,,,
S,1694,,60.9,,-168.6,,609,-1686,USA AK,,,,,,,,,,,
S,1728,,61.6,,-167.5,,616,-1675,USA AK,,,,,,,,,,,
S,1740,,61.9,,-167,,619,-1670,USA AK,,,,,,,,,,,
S,1756,,62.1,,-167.9,,621,-1679,USA AK,,,,,,,,,,,
S,1761,,62.2,,-165.9,,622,-1659,USA AK,,,,,,,,,,,
S,1762,,62.2,,-172.7,,622,-1727,USA AK,,,,,,,,,,,
S,1765,,62.3,,-169.2,,623,-1692,USA AK,,,,,,,,,,,
S,1774,,62.6,,-166.4,,626,-1664,CANADA,,,,,,,,,,,
S,1775,,62.6,,-172,,626,-1720,USA AK,,,,,,,,,,,
S,1779,,62.7,,-168.3,,627,-1683,USA AK,,,,,,,,,,,
S,1803,,63.2,,-166.3,,632,-1663,CANADA,,,,,,,,,,,
S,1804,,63.2,,-171.9,,632,-1719,CANADA,,,,,,,,,,,
S,1807,,63.4,,-90.5,,634,-905,HUDSON BAY,,,,,,,,,,,
S,1820,,63.7,,-166.5,,637,-1665,CANADA,,,,,,,,,,,
S,1822,,63.8,,-167.4,,638,-1674,CANADA,,,,,,,,,,,
S,1824,,63.9,,-163.1,,639,-1631,CANADA,,,,,,,,,,,
S,1829,,64,,-162,,640,-1620,CANADA,,,,,,,,,,,
S,1830,,64.1,,-163.5,,641,-1635,USA AK,,,,,,,,,,,
S,1833,,64.3,,-162.9,,643,-1629,CANADA,,,,,,,,,,,
S,1834,,64.3,,-166.6,,643,-1666,CANADA,,,,,,,,,,,
S,1848,,65.3,,-166.8,,653,-1668,USA/AK,,,,,,,,,,,
S,1856,,66,,-167.6,,660,-1676,USA AK,,,,,,,,,,,
S,1862,,66.4,,-167,,664,-1670,USA AK,,,,,,,,,,,
S,1864,,66.5,,-165.5,,665,-1655,USA AK,,,,,,,,,,,
S,1867,,66.7,,-168.8,,667,-1688,USA AK,,,,,,,,,,,
S,1869,,66.8,,-167.8,,668,-1678,USA AK,,,,,,,,,,,
S,1870,,66.9,,-143.6,,669,-1436,USA/AK,,,,,,,,,,,
S,1878,,67,,-171,,670,-1710,USA AK,,,,,,,,,,,
S,1880,,67.1,,-166.5,,671,-1665,USA AK,,,,,,,,,,,
S,1881,,67.1,,-169.7,,671,-1697,USA AK,,,,,,,,,,,
S,1882,,67.2,,-164.2,,672,-1642,USA AK,,,,,,,,,,,
S,1889,,67.5,,-173,,675,-1730,USA AK,,,,,,,,,,,
S,1890,,67.8,,-164.8,,678,-1648,USA AK,,,,,,,,,,,
S,1895,,68,,-166.2,,680,-1662,USA AK,,,,,,,,,,,
S,1897,,68,,-174,,680,-1740,USA AK,,,,,,,,,,,
S,1899,,68.3,,-168,,683,-1680,USA AK,,,,,,,,,,,
S,1915,,69,,-54.5,,690,-545,BAFFIN BAY,,,,,,,,,,,
S,1924,,69.4,,-166,,694,-1660,USA AK,,,,,,,,,,,
S,1932,,69.9,,-60,,699,-600,BAFFIN BAY,,,,,,,,,,,
S,1942,,70.3,,-166.6,,703,-1666,USA AK,,,,,,,,,,,
S,1948,,70.8,,-165,,708,-1650,USA AK,,,,,,,,,,,
S,1957,,71.2,,-163.6,,712,-1636,USA AK,,,,,,,,,,,
S,1999,,78.3,,-98.4,,783,-984,CANADA,,,,,,,,,,,
S,2000,,78.3,,-98.8,,783,-988,CANADA,,,,,,,,,,,
S,2001,,78.3,,-99.2,,783,-992,CANADA,,,,,,,,,,,
S,2007,,78.6,,-98.3,,786,-983,CANADA,,,,,,,,,,,
S,2008,,78.6,,-98.7,,786,-987,CANADA,,,,,,,,,,,
S,2026,,79.7,,-98.9,,797,-989,CANADA,,,,,,,,,,,
S,2042,,16.3,,108.6,,163,1086,S CHINA SE,,,,,,,,,,,
S,2043,,17,,109.2,,170,1092,S CHINA SE,,,,,,,,,,,
S,2044,,17.8,,108.4,,178,1084,S CHINA SE,,,,,,,,,,,
S,2048,,18.6,,108,,186,1080,S CHINA SE,,,,,,,,,,,
S,2050,,18.8,,108.9,,188,1089,CHINA/GD,,,,,,,,,,,
S,2051,,19,,106.5,,190,1065,S CHINA SE,,,,,,,,,,,
S,2052,,19,,107.3,,190,1073,S CHINA SE,,,,,,,,,,,
S,2053,,19,,108.7,,190,1087,CHINA/GD,,,,,,,,,,,
S,2054,,19,,110.4,,190,1104,CHINA/GD,,,,,,,,,,,
S,2055,,19.2,,108,,192,1080,S CHINA SE,,,,,,,,,,,
S,2056,,19.5,,110.7,,195,1107,CHINA/GD,,,,,,,,,,,
S,2058,,19.6,,108.9,,196,1089,CHINA/GD,,,,,,,,,,,
S,2060,,19.7,,109.3,,197,1093,CHINA/GD,,,,,,,,,,,
S,2061,,19.8,,107.6,,198,1076,S CHINA SE,,,,,,,,,,,
S,2062,,19.8,,109.9,,198,1099,CHINA/GD,,,,,,,,,,,
S,2063,,19.9,,110.9,,199,1109,CHINA/GD,,,,,,,,,,,
S,2064,,20,,110.4,,200,1104,CHINA/GD,,,,,,,,,,,
S,2065,,20.2,,109.1,,202,1091,S CHINA SE,,,,,,,,,,,
S,2067,,20.3,,108,,203,1080,S CHINA SE,,,,,,,,,,,
S,2072,,20.7,,110,,207,1100,CHINA/GD,,,,,,,,,,,
S,2075,,21,,109.8,,210,1098,CHINA/GD,,,,,,,,,,,
S,2076,,21.1,,110.3,,211,1103,CHINA/GD,,,,,,,,,,,
S,2079,,21.4,,100.7,,214,1007,CHINA/YN,,,,,,,,,,,
S,2080,,21.4,,110,,214,1100,CHINA/GD,,,,,,,,,,,
S,2084,,21.6,,109,,216,1090,CHINA/GX,,,,,,,,,,,
S,2085,,21.6,,109.4,,216,1094,CHINA/GX,,,,,,,,,,,
S,2086,,21.7,,100.1,,217,1001,CHINA/YN,,,,,,,,,,,
S,2088,,21.8,,109.4,,218,1094,CHINA/GX,,,,,,,,,,,
S,2089,,21.8,,113.5,,218,1135,S CHINA SE,,,,,,,,,,,
S,2090,,22,,112.8,,220,1128,CHINA/GD,,,,,,,,,,,
S,2091,,22.1,,100.4,,221,1004,CHINA/YN,,,,,,,,,,,
S,2092,,22.1,,100.8,,221,1008,CHINA/YN,,,,,,,,,,,
S,2093,,22.2,,113.3,,222,1133,CHINA/GD,,,,,,,,,,,
S,2095,,22.3,,110.4,,223,1104,CHINA/GX,,,,,,,,,,,
S,2096,,22.3,,112.6,,223,1126,CHINA/GD,,,,,,,,,,,
S,2098,,22.3,,116.1,,223,1161,CHINA/GD,,,,,,,,,,,
S,2102,,22.6,,113.4,,226,1134,CHINA/GD,,,,,,,,,,,
S,2103,,22.8,,108.2,,228,1082,CHINA/GX,,,,,,,,,,,
S,2104,,22.8,,115.2,,228,1152,CHINA/GD,,,,,,,,,,,
S,2105,,22.9,,115.7,,229,1157,CHINA/GD,,,,,,,,,,,
S,2106,,22.9,,116.3,,229,1163,CHINA/GD,,,,,,,,,,,
S,2107,,23,,112.4,,230,1124,CHINA/GD,,,,,,,,,,,
S,2108,,23,,113.1,,230,1131,CHINA/GD,,,,,,,,,,,
S,2109,,23,,113.7,,230,1137,CHINA/GD,,,,,,,,,,,
S,2110,,23,,114.2,,230,1142,CHINA/GD,,,,,,,,,,,
S,2111,,23,,116.5,,230,1165,CHINA/GD,,,,,,,,,,,
S,2112,,23.1,,100.4,,231,1004,CHINA/YN,,,,,,,,,,,
S,2113,,23.1,,109.1,,231,1091,CHINA/GX,,,,,,,,,,,
S,2114,,23.3,,108.7,,233,1087,CHINA/GX,,,,,,,,,,,
S,2115,,23.3,,112.9,,233,1129,CHINA/GD,,,,,,,,,,,
S,2116,,23.4,,103.4,,234,1034,CHINA/YN,,,,,,,,,,,
S,2117,,23.5,,99.1,,235,991,CHINA/YN,,,,,,,,,,,
S,2118,,23.5,,109.7,,235,1097,CHINA/GX,,,,,,,,,,,
S,2120,,23.6,,107.1,,236,1071,CHINA/GX,,,,,,,,,,,
S,2121,,23.6,,116.3,,236,1163,CHINA/GD,,,,,,,,,,,
S,2122,,23.6,,116.9,,236,1169,CHINA/GD,,,,,,,,,,,
S,2123,,23.7,,103.2,,237,1032,CHINA/YN,,,,,,,,,,,
S,2124,,23.7,,109.1,,237,1091,CHINA/GX,,,,,,,,,,,
S,2125,,23.7,,110.3,,237,1103,CHINA/GX,,,,,,,,,,,
S,2126,,23.7,,113,,237,1130,CHINA/GD,,,,,,,,,,,
S,2128,,23.9,,106.6,,239,1066,CHINA/GX,,,,,,,,,,,
S,2129,,24,,103.2,,240,1032,CHINA/YN,,,,,,,,,,,
S,2130,,24,,109.4,,240,1094,CHINA/GX,,,,,,,,,,,
S,2133,,24.2,,104.2,,242,1042,CHINA/YN,,,,,,,,,,,
S,2135,,24.3,,103.5,,243,1035,CHINA/YN,,,,,,,,,,,
S,2136,,24.3,,111.7,,243,1117,CHINA/GX,,,,,,,,,,,
S,2139,,24.4,,103.8,,244,1038,CHINA/YN,,,,,,,,,,,
S,2140,,24.4,,111.1,,244,1111,CHINA/GX,,,,,,,,,,,
S,2141,,24.5,,97.8,,245,978,CHINA/YN,,,,,,,,,,,
S,2142,,24.6,,111.4,,246,1114,CHINA/GX,,,,,,,,,,,
S,2146,,24.7,,103.8,,247,1038,CHINA/YN,,,,,,,,,,,
S,2148,,24.8,,98.2,,248,982,CHINA/YN,,,,,,,,,,,
S,2150,,24.9,,104.1,,249,1041,CHINA/YN,,,,,,,,,,,
S,2151,,24.9,,114.8,,249,1148,CHINA/JX,,,,,,,,,,,
S,2154,,25.2,,100.3,,252,1003,CHINA/YN,,,,,,,,,,,
S,2156,,25.3,,98.6,,253,986,CHINA/YN,,,,,,,,,,,
S,2157,,25.3,,100.5,,253,1005,CHINA/YN,,,,,,,,,,,
S,2158,,25.3,,114.3,,253,1143,CHINA/JX,,,,,,,,,,,
S,2159,,25.3,,114.9,,253,1149,CHINA/JX,,,,,,,,,,,
S,2160,,25.4,,100.7,,254,1007,CHINA/YN,,,,,,,,,,,
S,2161,,25.4,,101.8,,254,1018,CHINA/YN,,,,,,,,,,,
S,2162,,25.5,,100.5,,255,1005,CHINA/YN,,,,,,,,,,,
S,2164,,25.7,,98.7,,257,987,CHINA/YN,,,,,,,,,,,
S,2165,,25.7,,100.2,,257,1002,CHINA/YN,,,,,,,,,,,
S,2166,,25.7,,101.6,,257,1016,CHINA/YN,,,,,,,,,,,
S,2167,,25.8,,101.9,,258,1019,CHINA/YN,,,,,,,,,,,
S,2168,,25.8,,103.9,,258,1039,CHINA/YN,,,,,,,,,,,
S,2169,,25.8,,114.9,,258,1149,CHINA/JX,,,,,,,,,,,
S,2170,,25.9,,116,,259,1160,CHINA/JX,,,,,,,,,,,
S,2172,,26.2,,99.9,,262,999,CHINA/YN,,,,,,,,,,,
S,2173,,26.2,,100.5,,262,1005,CHINA/YN,,,,,,,,,,,
S,2175,,26.4,,100.4,,264,1004,CHINA/YN,,,,,,,,,,,
S,2176,,26.4,,114.5,,264,1145,CHINA/JX,,,,,,,,,,,
S,2177,,26.5,,101.9,,265,1019,CHINA/YN,,,,,,,,,,,
S,2178,,26.5,,116,,265,1160,CHINA/JX,,,,,,,,,,,
S,2180,,26.7,,100.3,,267,1003,CHINA/YN,,,,,,,,,,,
S,2181,,26.7,,112.6,,267,1126,CHINA/HN,,,,,,,,,,,
S,2182,,26.8,,114.9,,268,1149,CHINA/JX,,,,,,,,,,,
S,2183,,27,,112.7,,270,1127,CHINA/HN,,,,,,,,,,,
S,2184,,27.1,,115,,271,1150,CHINA/JX,,,,,,,,,,,
S,2185,,27.2,,116.5,,272,1165,CHINA/JX,,,,,,,,,,,
S,2189,,27.7,,112.4,,277,1124,CHINA/HN,,,,,,,,,,,
S,2190,,27.7,,116.3,,277,1163,CHINA/JX,,,,,,,,,,,
S,2192,,27.8,,112.9,,278,1129,CHINA/HN,,,,,,,,,,,
S,2194,,28.1,,113.3,,281,1133,CHINA/HN,,,,,,,,,,,
S,2195,,28.2,,116.1,,282,1161,CHINA/JX,,,,,,,,,,,
S,2196,,28.4,,112.9,,284,1129,CHINA/HN,,,,,,,,,,,
S,2201,,28.6,,112.2,,286,1122,CHINA/HN,,,,,,,,,,,
S,2202,,28.8,,113.1,,288,1131,CHINA/HN,,,,,,,,,,,
S,2203,,28.8,,116.4,,288,1164,CHINA/JX,,,,,,,,,,,
S,2205,,28.9,,111.5,,289,1115,CHINA/HN,,,,,,,,,,,
S,2206,,29,,112.6,,290,1126,CHINA/HN,,,,,,,,,,,
S,2207,,29.1,,116.1,,291,1161,CHINA/JX,,,,,,,,,,,
S,2209,,29.2,,113.3,,292,1133,CHINA/HN,,,,,,,,,,,
S,2212,,29.3,,112,,293,1120,CHINA/HN,,,,,,,,,,,
S,2214,,29.4,,112.2,,294,1122,CHINA/HN,,,,,,,,,,,
S,2215,,29.4,,113,,294,1130,CHINA/HN,,,,,,,,,,,
S,2217,,29.5,,102.6,,295,1026,CHINA/SC,,,,,,,,,,,
S,2218,,29.5,,112.5,,295,1125,CHINA/HN,,,,,,,,,,,
S,2220,,29.5,,129.2,,295,1292,JAPAN,,,,,,,,,,,
S,2227,,29.6,,103.6,,296,1036,CHINA/SC,,,,,,,,,,,
S,2228,,29.6,,111.4,,296,1114,CHINA/HN,,,,,,,,,,,
S,2229,,29.6,,112.3,,296,1123,CHINA/HB,,,,,,,,,,,
S,2230,,29.6,,112.5,,296,1125,CHINA/HN,,,,,,,,,,,
S,2231,,29.6,,130.4,,296,1304,JAPAN,,,,,,,,,,,
S,2232,,29.7,,111.9,,297,1119,CHINA/HN,,,,,,,,,,,
S,2233,,29.7,,113.4,,297,1134,CHINA/HN,,,,,,,,,,,
S,2235,,29.8,,112,,298,1120,CHINA/HN,,,,,,,,,,,
S,2239,,30,,112,,300,1120,CHINA/HB,,,,,,,,,,,
S,2244,,30.1,,103.8,,301,1038,CHINA/SC,,,,,,,,,,,
S,2245,,30.1,,105.8,,301,1058,CHINA/SC,,,,,,,,,,,
S,2246,,30.1,,115.3,,301,1153,CHINA/HB,,,,,,,,,,,
S,2250,,30.2,,103.1,,302,1031,CHINA/SC,,,,,,,,,,,
S,2252,,30.2,,130.3,,302,1303,JAPAN,,,,,,,,,,,
S,2253,,30.3,,105.4,,303,1054,CHINA/SC,,,,,,,,,,,
S,2254,,30.3,,111.6,,303,1116,CHINA/HB,,,,,,,,,,,
S,2256,,30.3,,115.7,,303,1157,CHINA/HB,,,,,,,,,,,
S,2258,,30.4,,112.2,,304,1122,CHINA/HB,,,,,,,,,,,
S,2260,,30.4,,115,,304,1150,CHINA/HB,,,,,,,,,,,
S,2261,,30.4,,129.6,,304,1296,JAPAN,,,,,,,,,,,
S,2265,,30.5,,103.4,,305,1034,CHINA/SC,,,,,,,,,,,
S,2266,,30.5,,104.2,,305,1042,CHINA/SC,,,,,,,,,,,
S,2267,,30.5,,111.5,,305,1115,CHINA/HB,,,,,,,,,,,
S,2274,,30.6,,111.8,,306,1118,CHINA/HB,,,,,,,,,,,
S,2280,,30.7,,112.6,,307,1126,CHINA/HB,,,,,,,,,,,
S,2287,,30.8,,105.4,,308,1054,CHINA/SC,,,,,,,,,,,
S,2288,,30.8,,112.1,,308,1121,CHINA/HB,,,,,,,,,,,
S,2289,,30.8,,114.7,,308,1147,CHINA/HB,,,,,,,,,,,
S,2291,,30.9,,113.2,,309,1132,CHINA/HB,,,,,,,,,,,
S,2294,,31,,103.7,,310,1037,CHINA/SC,,,,,,,,,,,
S,2297,,31,,112.7,,310,1127,CHINA/HB,,,,,,,,,,,
S,2300,,31,,126.4,,310,1264,E CHINA SE,,,,,,,,,,,
S,2302,,31.1,,104.4,,311,1044,CHINA/SC,,,,,,,,,,,
S,2303,,31.1,,112.3,,311,1123,CHINA/HB,,,,,,,,,,,
S,2304,,31.2,,105,,312,1050,CHINA/SC,,,,,,,,,,,
S,2306,,31.2,,114.9,,312,1149,CHINA/HB,,,,,,,,,,,
S,2310,,31.3,,112.8,,313,1128,CHINA/HB,,,,,,,,,,,
S,2311,,31.3,,113.6,,313,1136,CHINA/HB,,,,,,,,,,,
S,2313,,31.3,,125.7,,313,1257,E CHINA SE,,,,,,,,,,,
S,2317,,31.4,,124.8,,314,1248,E CHINA SE,,,,,,,,,,,
S,2318,,31.5,,104.3,,315,1043,CHINA/SC,,,,,,,,,,,
S,2319,,31.5,,112.5,,315,1125,CHINA/HB,,,,,,,,,,,
S,2320,,31.5,,113.9,,315,1139,CHINA/HB,,,,,,,,,,,
S,2322,,31.5,,120.6,,315,1206,CHINA/JS,,,,,,,,,,,
S,2328,,31.6,,104.8,,316,1048,CHINA/SC,,,,,,,,,,,
S,2329,,31.6,,111.9,,316,1119,CHINA/HB,,,,,,,,,,,
S,2334,,31.8,,114.4,,318,1144,CHINA/HEN,,,,,,,,,,,
S,2335,,31.8,,115.2,,318,1152,CHINA/HEN,,,,,,,,,,,
S,2338,,31.9,,112.5,,319,1125,CHINA/HB,,,,,,,,,,,
S,2339,,31.9,,113.1,,319,1131,CHINA/HB,,,,,,,,,,,
S,2342,,32,,112,,320,1120,CHINA/HB,,,,,,,,,,,
S,2343,,32,,114.8,,320,1148,CHINA/HEN,,,,,,,,,,,
S,2346,,32.2,,112.8,,322,1128,CHINA/HB,,,,,,,,,,,
S,2347,,32.2,,114,,322,1140,CHINA/HEN,,,,,,,,,,,
S,2350,,32.3,,109.7,,323,1097,CHINA/HB,,,,,,,,,,,
S,2351,,32.3,,111.4,,323,1114,CHINA/HB,,,,,,,,,,,
S,2352,,32.3,,118.8,,323,1188,CHINA/JS,,,,,,,,,,,
S,2353,,32.3,,119.4,,323,1194,CHINA/JS,,,,,,,,,,,
S,2357,,32.4,,112.3,,324,1123,CHINA/HEN,,,,,,,,,,,
S,2358,,32.4,,112.4,,324,1124,CHINA/HB,,,,,,,,,,,
S,2362,,32.4,,139,,324,1390,JAPAN,,,,,,,,,,,
S,2364,,32.5,,111.7,,325,1117,CHINA/HB,,,,,,,,,,,
S,2366,,32.5,,129.5,,325,1295,JAPAN,,,,,,,,,,,
S,2367,,32.5,,131.8,,325,1318,JAPAN,,,,,,,,,,,
S,2370,,32.6,,112.7,,326,1127,CHINA/HEN,,,,,,,,,,,
S,2373,,32.6,,125,,326,1250,E CHINA SE,,,,,,,,,,,
S,2374,,32.6,,133.6,,326,1336,JAPAN,,,,,,,,,,,
S,2375,,32.6,,140,,326,1400,JAPAN,,,,,,,,,,,
S,2377,,32.7,,111.9,,327,1119,CHINA/HEN,,,,,,,,,,,
S,2378,,32.7,,112.8,,327,1128,CHINA/HEN,,,,,,,,,,,
S,2379,,32.7,,113.4,,327,1134,CHINA/HEN,,,,,,,,,,,
S,2385,,32.8,,110.2,,328,1102,CHINA/HB,,,,,,,,,,,
S,2386,,32.8,,110.8,,328,1108,CHINA/HB,,,,,,,,,,,
S,2389,,32.9,,111.5,,329,1115,CHINA/HEN,,,,,,,,,,,
S,2390,,32.9,,112.4,,329,1124,CHINA/HEN,,,,,,,,,,,
S,2391,,32.9,,115.1,,329,1151,CHINA/HEN,,,,,,,,,,,
S,2396,,33,,112.4,,330,1124,CHINA/HEN,,,,,,,,,,,
S,2400,,33.1,,111.9,,331,1119,CHINA/HEN,,,,,,,,,,,
S,2401,,33.1,,113,,331,1130,CHINA/HEN,,,,,,,,,,,
S,2402,,33.2,,114.3,,332,1143,CHINA/HEN,,,,,,,,,,,
S,2406,,33.2,,124.3,,332,1243,E CHINA SE,,,,,,,,,,,
S,2409,,33.3,,111,,333,1110,CHINA/HEN,,,,,,,,,,,
S,2410,,33.3,,112.6,,333,1126,CHINA/HEN,,,,,,,,,,,
S,2415,,33.4,,111.5,,334,1115,CHINA/HEN,,,,,,,,,,,
S,2416,,33.4,,115,,334,1150,CHINA/HEN,,,,,,,,,,,
S,2420,,33.4,,135.7,,334,1357,JAPAN,,,,,,,,,,,
S,2423,,33.5,,120.2,,335,1202,CHINA/JS,,,,,,,,,,,
S,2425,,33.5,,128.5,,335,1285,JAPAN,,,,,,,,,,,
S,2426,,33.5,,133.7,,335,1337,JAPAN,,,,,,,,,,,
S,2429,,33.6,,114,,336,1140,CHINA/HEN,,,,,,,,,,,
S,2430,,33.6,,115.4,,336,1154,CHINA/HEN,,,,,,,,,,,
S,2433,,33.6,,125.2,,336,1252,E CHINA SE,,,,,,,,,,,
S,2438,,33.7,,119.5,,337,1195,CHINA/JS,,,,,,,,,,,
S,2439,,33.7,,140.2,,337,1402,JAPAN,,,,,,,,,,,
S,2441,,33.8,,114.4,,338,1144,CHINA/HEN,,,,,,,,,,,
S,2444,,33.8,,131.7,,338,1317,JAPAN,,,,,,,,,,,
S,2448,,33.9,,116.3,,339,1163,CHINA/HEN,,,,,,,,,,,
S,2453,,34.1,,112.1,,341,1121,CHINA/HEN,,,,,,,,,,,
S,2454,,34.1,,115.1,,341,1151,CHINA/HEN,,,,,,,,,,,
S,2455,,34.1,,115.6,,341,1156,CHINA/HEN,,,,,,,,,,,
S,2456,,34.1,,118.1,,341,1181,CHINA/JS,,,,,,,,,,,
S,2457,,34.2,,114.3,,342,1143,CHINA/HEN,,,,,,,,,,,
S,2458,,34.2,,120.2,,342,1202,CHINA/JS,,,,,,,,,,,
S,2462,,34.3,,111.5,,343,1115,CHINA/HEN,,,,,,,,,,,
S,2464,,34.4,,114,,344,1140,CHINA/HEN,,,,,,,,,,,
S,2465,,34.4,,117.2,,344,1172,CHINA/JS,,,,,,,,,,,
S,2469,,34.5,,115.2,,345,1152,CHINA/HEN,,,,,,,,,,,
S,2470,,34.5,,116,,345,1160,CHINA/HEN,,,,,,,,,,,
S,2474,,34.5,,130,,345,1300,JAPAN,,,,,,,,,,,
S,2476,,34.5,,139.5,,345,1395,JAPAN,,,,,,,,,,,
S,2478,,34.6,,110.3,,346,1103,CHINA/SX,,,,,,,,,,,
S,2479,,34.6,,110.6,,346,1106,CHINA/HEN,,,,,,,,,,,
S,2480,,34.6,,112.4,,346,1124,CHINA/HEN,,,,,,,,,,,
S,2481,,34.6,,114.8,,346,1148,CHINA/HEN,,,,,,,,,,,
S,2484,,34.6,,131.5,,346,1315,JAPAN,,,,,,,,,,,
S,2488,,34.7,,111,,347,1110,CHINA/SX,,,,,,,,,,,
S,2489,,34.7,,111.3,,347,1113,CHINA/HEN,,,,,,,,,,,
S,2490,,34.7,,111.9,,347,1119,CHINA/HEN,,,,,,,,,,,
S,2491,,34.7,,113.7,,347,1137,CHINA/HEN,,,,,,,,,,,
S,2492,,34.7,,114.4,,347,1144,CHINA/HEN,,,,,,,,,,,
S,2493,,34.8,,110.3,,348,1103,CHINA/SX,,,,,,,,,,,
S,2494,,34.8,,113.8,,348,1138,CHINA/HEN,,,,,,,,,,,
S,2495,,34.8,,114,,348,1140,CHINA/HEN,,,,,,,,,,,
S,2496,,34.8,,116.9,,348,1169,CHINA/JS,,,,,,,,,,,
S,2497,,34.9,,110.5,,349,1105,CHINA/SX,,,,,,,,,,,
S,2498,,34.9,,114.5,,349,1145,CHINA/HEN,,,,,,,,,,,
S,2499,,34.9,,114.6,,349,1146,CHINA/HEN,,,,,,,,,,,
S,2502,,35,,113.4,,350,1134,CHINA/HEN,,,,,,,,,,,
S,2505,,35.1,,124.3,,351,1243,E CHINA SE,,,,,,,,,,,
S,2506,,35.2,,110.9,,352,1109,CHINA/SX,,,,,,,,,,,
S,2507,,35.2,,111.2,,352,1112,CHINA/SX,,,,,,,,,,,
S,2508,,35.2,,113.9,,352,1139,CHINA/HEN,,,,,,,,,,,
S,2510,,35.3,,114.8,,353,1148,CHINA/HEN,,,,,,,,,,,
S,2511,,35.3,,115,,353,1150,CHINA/HEN,,,,,,,,,,,
S,2512,,35.3,,125.2,,353,1252,E CHINA SE,,,,,,,,,,,
S,2515,,35.4,,112.5,,354,1125,CHINA/SX,,,,,,,,,,,
S,2518,,35.5,,110.6,,355,1106,CHINA/SX,,,,,,,,,,,
S,2519,,35.5,,114.3,,355,1143,CHINA/HEN,,,,,,,,,,,
S,2521,,35.5,,130.6,,355,1306,JAPAN,,,,,,,,,,,
S,2524,,35.5,,141,,355,1410,JAPAN,,,,,,,,,,,
S,2527,,35.6,,111.2,,356,1112,CHINA/SX,,,,,,,,,,,
S,2528,,35.6,,114.9,,356,1149,CHINA/HEN,,,,,,,,,,,
S,2533,,35.7,,111.7,,357,1117,CHINA/SX,,,,,,,,,,,
S,2534,,35.7,,115.5,,357,1155,CHINA/HEN,,,,,,,,,,,
S,2535,,35.7,,123.3,,357,1233,E CHINA SE,,,,,,,,,,,
S,2536,,35.8,,114.4,,358,1144,CHINA/HEN,,,,,,,,,,,
S,2539,,35.9,,115,,359,1150,CHINA/HEN,,,,,,,,,,,
S,2540,,35.9,,116,,359,1160,CHINA/HEN,,,,,,,,,,,
S,2546,,36.1,,111.4,,361,1114,CHINA/SX,,,,,,,,,,,
S,2547,,36.1,,112.3,,361,1123,CHINA/SX,,,,,,,,,,,
S,2549,,36.2,,113.7,,362,1137,CHINA/HEN,,,,,,,,,,,
S,2550,,36.2,,114.8,,362,1148,CHINA/HEB,,,,,,,,,,,
S,2556,,36.3,,113,,363,1130,CHINA/SX,,,,,,,,,,,
S,2559,,36.4,,111.7,,364,1117,CHINA/SX,,,,,,,,,,,
S,2561,,36.4,,120.4,,364,1204,CHINA/SD,,,,,,,,,,,
S,2562,,36.4,,123.8,,364,1238,E CHINA SE,,,,,,,,,,,
S,2566,,36.5,,111.7,,365,1117,CHINA/SX,,,,,,,,,,,
S,2567,,36.5,,124.5,,365,1245,E CHINA SE,,,,,,,,,,,
S,2568,,36.5,,125.4,,365,1254,E CHINA SE,,,,,,,,,,,
